"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Bicep Curl (Dumbbell)",,"",2,"normal",27.22,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Bicep Curl (Dumbbell)",,"",3,"normal",27.22,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Hammer Curl (Dumbbell)",,"",0,"normal",27.22,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Hammer Curl (Dumbbell)",,"",1,"normal",27.22,8,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Hammer Curl (Dumbbell)",,"",2,"normal",27.22,8,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Hammer Curl (Dumbbell)",,"",3,"normal",27.22,8,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Dumbbell Row",,"",0,"normal",40.82,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Dumbbell Row",,"",1,"normal",40.82,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Dumbbell Row",,"",2,"normal",40.82,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Dumbbell Row",,"",3,"normal",40.82,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Bench Press (Dumbbell)",,"",2,"normal",36.29,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Bench Press (Dumbbell)",,"",3,"normal",36.29,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Triceps Extension (Dumbbell)",,"",0,"normal",25,10,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Reverse Crunch",,"",0,"normal",,20,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Reverse Crunch",,"",1,"normal",,20,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Reverse Crunch",,"",2,"normal",,20,,,
"My Daily","18 Oct 2025, 17:15","18 Oct 2025, 18:34","","Reverse Crunch",,"",3,"normal",,20,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Pull Up",,"",0,"normal",,6,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Incline Bench Press (Dumbbell)",,"",3,"normal",36.29,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Lateral Raise (Dumbbell)",,"",3,"normal",13.61,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Bicep Curl (Dumbbell)",,"",0,"normal",27.22,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Bicep Curl (Dumbbell)",,"",3,"normal",22.68,10,,,
"My Daily","17 Oct 2025, 15:59","17 Oct 2025, 16:28","","Triceps Extension (Dumbbell)",,"",0,"normal",25,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Pull Up",,"",0,"normal",,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Incline Bench Press (Dumbbell)",,"",3,"normal",36.29,9,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Lateral Raise (Dumbbell)",,"",3,"normal",13.61,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bicep Curl (Dumbbell)",,"",0,"normal",22.68,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bicep Curl (Dumbbell)",,"",3,"normal",22.68,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Hammer Curl (Dumbbell)",,"",0,"normal",40.82,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Hammer Curl (Dumbbell)",,"",1,"normal",36.29,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Hammer Curl (Dumbbell)",,"",2,"normal",40.82,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Dumbbell Row",,"",0,"normal",40.82,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Dumbbell Row",,"",1,"normal",40.82,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Dumbbell Row",,"",2,"normal",40.82,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Dumbbell Row",,"",3,"normal",40.82,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Crunch",,"",0,"normal",,20,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Crunch",,"",1,"normal",,20,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Crunch",,"",2,"normal",,20,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bench Press (Dumbbell)",,"",0,"normal",36.29,9,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bench Press (Dumbbell)",,"",2,"normal",36.29,8,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Bench Press (Dumbbell)",,"",3,"normal",36.29,8,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Triceps Extension (Dumbbell)",,"",0,"normal",25,10,,,
"My Daily","16 Oct 2025, 15:43","16 Oct 2025, 16:33","","Triceps Extension (Dumbbell)",,"",1,"normal",30,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Pull Up",,"",0,"normal",,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,8,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Incline Bench Press (Dumbbell)",,"",3,"normal",36.29,8,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Lateral Raise (Dumbbell)",,"",1,"normal",9.07,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Lateral Raise (Dumbbell)",,"",2,"normal",9.07,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Lateral Raise (Dumbbell)",,"",3,"normal",9.07,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bicep Curl (Dumbbell)",,"",0,"normal",22.68,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,8,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Hammer Curl (Dumbbell)",,"",0,"normal",40.82,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Hammer Curl (Dumbbell)",,"",1,"normal",40.82,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Dumbbell Row",,"",0,"normal",40.82,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Dumbbell Row",,"",1,"normal",40.82,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Dumbbell Row",,"",2,"normal",40.82,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Dumbbell Row",,"",3,"normal",40.82,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Crunch",,"",0,"normal",,20,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Crunch",,"",1,"normal",,20,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Crunch",,"",2,"normal",,20,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bench Press (Dumbbell)",,"",1,"normal",36.29,15,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bench Press (Dumbbell)",,"",2,"normal",36.29,15,,,
"Push","14 Oct 2025, 15:22","14 Oct 2025, 16:04","","Bench Press (Dumbbell)",,"",3,"normal",36.29,15,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Pull Up",,"",0,"normal",,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,8,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Incline Bench Press (Dumbbell)",,"",3,"normal",36.29,8,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Lateral Raise (Dumbbell)",,"",0,"normal",9.07,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Lateral Raise (Dumbbell)",,"",1,"normal",9.07,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Bicep Curl (Dumbbell)",,"",0,"normal",22.68,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Bicep Curl (Dumbbell)",,"",1,"normal",22.68,10,,,
"Push","13 Oct 2025, 16:31","13 Oct 2025, 17:12","","Bicep Curl (Dumbbell)",,"",2,"normal",22.68,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Pull Up",,"",0,"normal",,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Pull Up",,"",1,"normal",,4,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Incline Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Incline Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Incline Bench Press (Dumbbell)",,"",2,"normal",36.29,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Incline Bench Press (Dumbbell)",,"",3,"normal",36.29,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,12,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Lateral Raise (Dumbbell)",,"",3,"normal",13.61,12,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bicep Curl (Dumbbell)",,"",0,"normal",27.22,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bicep Curl (Dumbbell)",,"",1,"normal",27.22,8,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bicep Curl (Dumbbell)",,"",2,"normal",27.22,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bicep Curl (Dumbbell)",,"",3,"normal",27.22,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Hammer Curl (Dumbbell)",,"",0,"normal",40.82,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Hammer Curl (Dumbbell)",,"",1,"normal",40.82,6,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Hammer Curl (Dumbbell)",,"",2,"normal",40.82,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Dumbbell Row",,"",0,"normal",40.82,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Dumbbell Row",,"",1,"normal",40.82,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Dumbbell Row",,"",2,"normal",40.82,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Dumbbell Row",,"",3,"normal",40.82,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Crunch",,"",0,"normal",,30,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Crunch",,"",1,"normal",,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Crunch",,"",2,"normal",,10,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bench Press (Dumbbell)",,"",0,"normal",36.29,20,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bench Press (Dumbbell)",,"",1,"normal",36.29,20,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bench Press (Dumbbell)",,"",2,"normal",36.29,15,,,
"Push","12 Oct 2025, 17:21","12 Oct 2025, 18:30","","Bench Press (Dumbbell)",,"",3,"normal",36.29,15,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Pull Up",,"",0,"normal",,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,12,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,12,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Lateral Raise (Dumbbell)",,"",3,"normal",13.61,12,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bicep Curl (Dumbbell)",,"",0,"normal",27.22,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bicep Curl (Dumbbell)",,"",1,"normal",27.22,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bicep Curl (Dumbbell)",,"",2,"normal",27.22,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Hammer Curl (Dumbbell)",,"",0,"normal",36.29,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Hammer Curl (Dumbbell)",,"",1,"normal",36.29,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Hammer Curl (Dumbbell)",,"",2,"normal",36.29,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Hammer Curl (Dumbbell)",,"",3,"normal",36.29,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Crunch",,"",0,"normal",,30,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bench Press (Dumbbell)",,"",0,"normal",36.29,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bench Press (Dumbbell)",,"",1,"normal",36.29,10,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bench Press (Dumbbell)",,"",2,"normal",36.29,15,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Bench Press (Dumbbell)",,"",3,"normal",36.29,15,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Front Raise (Dumbbell)",,"",0,"normal",20,12,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Front Raise (Dumbbell)",,"",1,"normal",20,12,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Front Raise (Dumbbell)",,"",2,"normal",20,12,,,
"Push","12 Oct 2025, 03:49","12 Oct 2025, 04:32","","Front Raise (Dumbbell)",,"",3,"normal",20,12,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Pull Up",,"",0,"normal",,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Pull Up",,"",1,"normal",,6,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Pull Up",,"",2,"normal",,5,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Lateral Raise (Dumbbell)",,"",0,"normal",16,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Lateral Raise (Dumbbell)",,"",1,"normal",16,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Lateral Raise (Dumbbell)",,"",2,"normal",16,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bicep Curl (Dumbbell)",,"",0,"normal",36,3,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Bicep Curl (Dumbbell)",,"",1,"normal",36,3,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Hammer Curl (Dumbbell)",,"",0,"normal",36,10,,,
"Push","9 Oct 2025, 11:49","9 Oct 2025, 12:17","","Hammer Curl (Dumbbell)",,"",1,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Pull Up",,"",0,"normal",,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Pull Up",,"",1,"normal",,5,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Pull Up",,"",2,"normal",,5,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Barbell)",,"",3,"normal",60,8,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",36,8,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",36,6,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",3,"normal",36,6,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Lateral Raise (Dumbbell)",,"",0,"normal",16,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Lateral Raise (Dumbbell)",,"",1,"normal",16,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Lateral Raise (Dumbbell)",,"",2,"normal",16,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Lateral Raise (Dumbbell)",,"",3,"normal",16,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Hammer Curl (Dumbbell)",,"",0,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Hammer Curl (Dumbbell)",,"",1,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Hammer Curl (Dumbbell)",,"",2,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Hammer Curl (Dumbbell)",,"",3,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Dumbbell Row",,"",0,"normal",40,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Dumbbell Row",,"",1,"normal",40,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Dumbbell Row",,"",2,"normal",40,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Dumbbell Row",,"",3,"normal",40,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Crunch",,"",0,"normal",,15,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Crunch",,"",1,"normal",,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Crunch",,"",2,"normal",,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Crunch",,"",3,"normal",,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Dumbbell)",,"",0,"normal",36,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Dumbbell)",,"",1,"normal",40,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Dumbbell)",,"",2,"normal",40,10,,,
"Push","7 Oct 2025, 14:20","7 Oct 2025, 15:37","","Bench Press (Dumbbell)",,"",3,"normal",40,8,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Pull Up",,"",0,"normal",,8,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Pull Up",,"",1,"normal",,4,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Pull Up",,"",2,"normal",,5,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bicep Curl (Barbell)",,"",0,"normal",30,10,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bicep Curl (Barbell)",,"",1,"normal",30,10,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,,
"Afternoon workout 💪","5 Oct 2025, 14:24","5 Oct 2025, 14:46","","Bicep Curl (Barbell)",,"",3,"normal",30,10,,,
"Push","3 Oct 2025, 12:21","3 Oct 2025, 12:51","","Pull Up",,"",0,"normal",,8,,,
"Push","3 Oct 2025, 12:21","3 Oct 2025, 12:51","","Pull Up",,"",1,"normal",,5,,,
"Push","3 Oct 2025, 12:21","3 Oct 2025, 12:51","","Bench Press (Barbell)",,"",0,"normal",60,8,,,
"Push","3 Oct 2025, 12:21","3 Oct 2025, 12:51","","Bench Press (Barbell)",,"",1,"normal",60,8,,,
"Push","3 Oct 2025, 12:21","3 Oct 2025, 12:51","","Bench Press (Barbell)",,"",2,"normal",60,8,,,
"Push","3 Oct 2025, 12:21","3 Oct 2025, 12:51","","Bench Press (Barbell)",,"",3,"normal",60,8,,,
